,pubdate,author,title,label,Teksbersih
1398,6/28/2022 11:30,maiayslow,"@small_MOFO pertalite aja skrg udh langka, udh dua hari ke pom selalu kosong. Terus server my pertamina kayanya belum siap, registrasi aja sering error apalagi buat pembayaran.",positif,pertalite aja skrg udh langka udh pom kosong server my pertamina kaya registrasi aja error bayar
1399,6/28/2022 11:29,aryamilitiamen,"Dear @pertamina   Tolong kembalikan premium, gpp wes RON 88 yg penting pengeluaran kita gak bengkak, dan lagi aturan premium wajib utk roda 2 dan angkutan umum sudah benar dan berjalan. Pertalite naik aja gpp dibawah pertamax ga usah pake aplikasi aneh2  Ttd  Salesman keliling",positif,dear tolong kembali premium gpp wes ron yg keluar gak bengkak atur premium wajib utk roda angkut jalan pertalite aja gpp bawah pertamax ga pake aplikasi aneh ttd salesman keliling
1400,6/28/2022 11:29,VinoliaAyunita,Pertamina sangat keren dengan Raihan yang luar biasa. @pertamina  @energitodayID  #Pertamina #EnergyToday #EnergyTodayID https://t.co/wL6h7D0A0k,netral,pertamina keren raih pertamina energytoday energytodayid
1401,6/28/2022 11:29,Pado_Sutan,"@KRMTRoySuryo2 Sungguh bencinya pemerintah sama Sumbar, 4dr 11 yg di wajibkan pakai mypertamina... Pertamina Komisaris siChina pendatang Ahok... https://t.co/obXBGgCFwi",positif,sungguh benci perintah sumbar dr yg wajib pakai mypertamina pertamina komisaris sichina datang ahok
1402,6/28/2022 11:29,erzetcebe,Kebijakan uji coba 5 kota penggunaan my pertamina utk pembelian pertalite itu mjd salah 1 langkah utk “menepatkan sasaran subsidi”,netral,bijak uji coba kota guna my pertamina utk beli pertalite mjd salah langkah utk tepat sasar subsidi
1403,6/28/2022 11:29,Siti67365862,Pertamina memang sangat kuat https://t.co/F5olklc5y2,netral,pertamina kuat
1404,6/28/2022 11:28,rumraegal,"@mafiasenja @sbyfess Kalo mau dapet subsidi ya mau gamau emg kudu mengeluarkan effort lebih dengan bkin akun mypertamina. Tujuannya kan supaya terbukti bahwa memang kamu berhak mendapatkan bbm subsidi. Dari sini kan tujuannya pertamina sudah bagus, even untuk eksekusi masih nunggu hasilnya nanti",positif,kalo dapet subsidi ya gamau emg kudu keluar effort bkin akun mypertamina tuju bukti hak bbm subsidi tuju pertamina bagus even eksekusi nunggu hasil
1405,6/28/2022 11:28,SINDOnews,Ratusan Buruh Geruduk Kompleks Perumahan Pejabat PT Pertamina   #Sindonews #BukanBeritaBiasa .https://t.co/70N2GWW1pz,negatif,ratus buruh geruduk kompleks rumah jabat pt pertamina sindonews bukanberitabiasa
1406,6/28/2022 11:28,VinoliaAyunita,Gambar di bawah ini merupakan tahapan pendaftaran pengguna baru untuk konsumen solar bersubsidi atau pertalite. #Pertamina #EnergyToday #EnergyTodayID https://t.co/AzqL24TSaa,positif,gambar tahap daftar guna konsumen solar subsidi pertalite pertamina energytoday energytodayid
1407,6/28/2022 11:28,MDewanto1,Oke sih pake my Pertamina untuk mendata penggunaan pertralite demi tepat sasaran dimana harga BBM dunia yg katanya naik. Tapi yakin ga tuh tidak ada data yg tumpang tindih? Yang bisa dimanipulasi? Untuk pengguna lansia apakah mereka telah dipersiapkan alternatifnya?,positif,oke sih pake my pertamina data guna pertralite sasar mana harga bbm dunia yg ga tuh data yg tumpang tindih manipulasi guna lansia siap alternatif
1408,6/28/2022 11:27,VinoliaAyunita,Uji coba dilakukan oleh PT Pertamina Patra Niaga untuk melayani pembelian pertalite dan solar dengan menggunakan aplikasi My Pertamina. #Pertamina #EnergyToday #EnergyTodayID https://t.co/qamLr1IxY0,netral,uji coba pt pertamina patra niaga layan beli pertalite solar aplikasi my pertamina pertamina energytoday energytodayid
1409,6/28/2022 11:27,inguskumeler,@PatraNiagaRJBT MyPertamina  Pertamax Bright Gas  #GiveAway  #TebakanAsik  #PertaminaRJBT  #Pertamina,netral,mypertamina pertamax bright gas giveaway tebakanasik pertaminarjbt pertamina
1410,6/28/2022 11:27,fanononaf,"@small_MOFO @Stev01914955 menurutku inovasinya emang cuma menambah pembayaran jadi cashless dan lebih ke membuka jalur digitalisasi aja sih mypertamina ini, tahun lalu cuma isi bensin doang si pertamina, sekarang dia seakan bikin ecomercenya sendiri buat beli gas dsb. gatau nanti arahnya mau kemana",positif,turut inovasi emang tambah bayar cashless buka jalur digitalisasi aja sih mypertamina isi bensin doang si pertamina akan bikin ecomercenya beli gas dsb gatau arah mana
1411,6/28/2022 11:27,erzetcebe,"Pertamina rugi besar krn dituntut pemerintah untuk mensubsidi bbm, dimana kenyataannya salah sasaran, banyak org mampu, mobile apik2 tp tep do nganggo pertalite…",positif,pertamina rugi tuntut perintah subsidi bbm mana nyata salah sasar org mobile apik tp tep do nganggo pertalite
1412,6/28/2022 11:27,CitraFazania,"Sumatera Barat, Kalimantan Selatan, Sulawesi Utara, Jawa Barat, dan Yogyakarta menjadi daerah yang dilakukan uji coba penjualan solar bersubsidi dan pertalite menggunakan aplikasi My Pertamina. @pertamina  @energitodayID  #Pertamina #EnergyToday #EnergyTodayID https://t.co/LK4QFpyHgY",positif,sumatera barat kalimantan selatan sulawesi utara jawa barat yogyakarta daerah uji coba jual solar subsidi pertalite aplikasi my pertamina pertamina energytoday energytodayid
1413,6/28/2022 11:26,KaiAndromeda,"@Yudha_YWP Pertamina,Mypertamina,Linkaja adalah bagian BUMN..",netral,pertamina mypertamina linkaja bumn
1414,6/28/2022 11:26,efendy_sulung,@therealanfield @CNNIndonesia Kalau di Shell member yg pakai Apk nya di untungkan bisa kumpulkan poin dan bisa buat beli oli dll.. kalau pertamina malah di jadikan sarat beli nya gk dpt apa2 wkwkwkkwkwkkwwk,netral,shell member yg pakai apk nya untung kumpul poin beli oli dll pertamina jadi sarat beli nya gk dpt wkwkwkkwkwkkwwk
1415,6/28/2022 11:25,_dysaniaa,"@small_MOFO dari pada bikim ginian mending pertamina bikin kebijakan/himbauan spbu2 dibawah dia bisa pembayaran nontunai deh kayak atm, qris, atau ewallet lain. atm bisa sih, tapi di kota2 gede doang oke paham soalnya itu butuh internet, minimal qris/ewallet lahh 😪",netral,bikim ginian mending pertamina bikin bijak himbauan spbu bawah bayar nontunai deh kayak atm qris ewallet atm sih kota gede doang oke paham butuh internet minimal qris ewallet lahh
1416,6/28/2022 11:25,CitraFazania,Congratulation kepada @pertamina yang sukses masuk peringkat 6 Worlds Strongest Oil and Gas Brands 2022. TOP @energitodayID  #Pertamina #EnergyToday #EnergyTodayID https://t.co/mDe5R5qgcm,positif,congratulation sukses masuk peringkat worlds strongest oil and gas brands top pertamina energytoday energytodayid
1417,6/28/2022 11:25,Surtini03787252,Proses pendaftaran pertamina pelanggan https://t.co/1qxzBLhHvh,netral,proses daftar pertamina langgan
1418,6/28/2022 11:25,ilhamw_k,"@riekyhandoko @Stev01914955 @small_MOFO my pertamina sudah lama ada setahuku, bahkan beli solar sudah ditracking juga via nomor juga *pengalaman pribadi  btw pertamina punya unit usaha juga yg pakai rfid buat beli bahan bakar khusus di spbu coco. dan itu tap in, harus sesuai data kendaraan dan saldo.",netral,my pertamina tahu beli solar ditracking via nomor alam pribadi btw pertamina unit usaha yg pakai rfid beli bahan bakar khusus spbu coco tap in sesuai data kendara saldo
1419,6/28/2022 11:25,frmdhn,"Mesin EDC aja masih banyak yg kaga ada, sosoan kudu lewat mypertamina. Product development yang gajelas, dipikir semua orang bakal ngerti. Bakal ngantri yang ada @pertamina",positif,mesin edc aja yg kaga sosoan kudu mypertamina product development gajelas pikir orang ngerti ngantri
1420,6/28/2022 11:25,tukangofud,@small_MOFO untung gw pake shell soalnya pake pertamina boros wkwk,positif,untung gw pake shell pake pertamina boros wkwk
1421,6/28/2022 11:24,CitraFazania,Pencapaian dan prestasi terbaik hanya diraih dengan kerja keras dari seluruh jajanan Pertamina. @pertamina  #Pertamina #EnergyToday #EnergyTodayID https://t.co/EJ7epWv44r,positif,capai prestasi baik raih kerja keras jajan pertamina pertamina energytoday energytodayid
1422,6/28/2022 11:24,annya_gedralin,Penerimaan penghargaan kepada pertamina https://t.co/5K4N74vohN,positif,terima harga pertamina
1423,6/28/2022 11:23,CitraFazania,Tata cara pendaftaran konsumen atau masyarakat yang berhak untuk mendapatkan solar bersubsidi atau pertalite. #Pertamina #EnergyToday #EnergyTodayID https://t.co/eMki0n5mCf,positif,tata daftar konsumen masyarakat hak solar subsidi pertalite pertamina energytoday energytodayid
1424,6/28/2022 11:22,ayoajaguamah,"Cuma mau beli bengsin doangan harus make aplikasi, pan*ek ang mah jiang @pertamina !!! https://t.co/DuNJOl2Hzd",netral,beli bengsin doang make aplikasi pan ek ang mah jiang
1425,6/28/2022 11:22,CitraFazania,PT Pertamina Patra Niaga akan melakukan uji coba pelayanan penjualan BBM bersubsidi jenis pertalite dan solar bagi para konsumen dan pengguna yang terdaftar. @pertamina  @energitodayID  #Pertamina #EnergyToday #EnergyTodayID https://t.co/hHpLgdjPpX,positif,pt pertamina patra niaga uji coba layan jual bbm subsidi jenis pertalite solar konsumen guna daftar pertamina energytoday energytodayid
1426,6/28/2022 11:22,bensin_sachet,"anjing pertamina bangsat babi aimg deui meuli partalite teu bisa, hp aing wifi only ngentod @pertamina",negatif,anjing pertamina bangsat babi aimg deui meuli partalite teu hp aing wifi only ngentod
1427,6/28/2022 11:21,Sahilahisyam9,Masyarakat bisa melakukan pendaftaran di aplikasi My Pertamina dan website My Pertamina oleh 1 Juli 2022 sampai 2 pekan ke depan. #Pertamina #EnergyToday #EnergyTodayID https://t.co/0heI9voSo8,netral,masyarakat daftar aplikasi my pertamina website my pertamina juli pekan pertamina energytoday energytodayid
1428,6/28/2022 11:21,ebidhaq,@VbriSyahrir @MyPertaminaID @pertamina Ngusung gabah gae pertamax turbo wae,netral,ngusung gabah gae pertamax turbo wae
1429,6/28/2022 11:21,Sahilahisyam9,Selamat kepada Pertamina yang berhasil meraih posisi 6 pada Worlds Strongest Oil and Gas Brands 2022. #Pertamina #EnergyToday #EnergyTodayID https://t.co/9xtRrlsAgJ,positif,selamat pertamina hasil raih posisi worlds strongest oil and gas brands pertamina energytoday energytodayid
1430,6/28/2022 11:20,eknug,"RT @detikfinance: Ada tumpahan minyak di perairan Cilacap, Jawa Tengah. PT Kilang Pertamina Internasional (PT KPI) Unit Cilacap masih menel…",positif,tumpah minyak air cilacap jawa pt kilang pertamina internasional pt kpi unit cilacap tel
1431,6/28/2022 11:20,eben_heizer,RT @detikcom: Pertamina melakukan pengetatan untuk pembelian BBM Pertalite dan Solar yang disubsidi dengan aplikasi MyPertamina. Bagaimana…,positif,pertamina ketat beli bbm pertalite solar subsidi aplikasi mypertamina
1432,6/28/2022 11:20,Sahilahisyam9,"Prestasi yang sangat mengagumkan dan membanggakan dicapai oleh Pertamina, dengan masuk ke peringkat 6 top 10 Worlds Strongest Oil and Gas Brand 2022. @pertamina  @energitodayID #Pertamina #EnergyToday #EnergyTodayID https://t.co/SxXPGLvv2T",positif,prestasi kagum bangga capai pertamina masuk peringkat top worlds strongest oil and gas brand pertamina energytoday energytodayid
1433,6/28/2022 11:19,buremcuy,Nah ini makanya gua aneh liat tiba² pertamina ngeluarin app wkwk https://t.co/D6JBaAeKaw,negatif,gua aneh liat pertamina ngeluarin app wkwk
1434,6/28/2022 11:19,LinauFeri,@Hellenherlina5 @pertamina Pemakaian  sehari 40- 60liter gak kuat pekai Pertamax buk.,netral,pakai hari liter gak kuat peka pertamax buk
1435,6/28/2022 11:19,kuahtekwan,"Isi bensin bakalan pake aplikasi dari pertamina? Wkwkw  Kocak kali yaa kalo ada cashback gitu2  ""Ayok isi bensin mu di hari senin promo buy 1 get 1""  ""Promo cashback 50% tiap hari selasa, *s&amp;k berlaku""  HAHAHA",netral,isi bensin pake aplikasi pertamina wkwkw kocak kali yaa kalo cashback gitu ayok isi bensin mu senin promo buy get promo cashback selasa amp laku hahaha
1436,6/28/2022 11:19,Sahilahisyam9,Mari kita ikuti cara pendaftaran untuk pembelian solar bersubsidi atau pertalite melalui aplikasi My Pertamina atau website My Pertamina. #Pertamina #EnergyToday #EnergyTodayID https://t.co/m2X9PAwBSW,netral,mari ikut daftar beli solar subsidi pertalite aplikasi my pertamina website my pertamina pertamina energytoday energytodayid
1437,6/28/2022 11:18,NoeraniPraditia,Pertamina Patra Niaga uji coba layani Pertalite dan solar bagi pengguna terdaftar. https://t.co/yZLLkuBaHY,netral,pertamina patra niaga uji coba layan pertalite solar guna daftar
1438,6/28/2022 11:18,NoeraniPraditia,"Mampu memberikan manfaat secara fungsional dan emosional pada pelanggan, Pertamina masuk Top 10 Strongest Oil &amp; Gas Brand dan peringkat 6 versi Brand Finace. https://t.co/YF0ynFFnG3",positif,manfaat fungsional emosional langgan pertamina masuk top strongest oil amp gas brand peringkat versi brand finace
1439,6/28/2022 11:18,Sahilahisyam9,Udah coba sedang dilakukan oleh Pertamina Patra Niaga untuk melakukan pelayanan penjualan surat bersubsidi dan pertalite bagi para konsumen yang telah terdaftar. #Pertamina #EnergyToday #EnergyTodayID https://t.co/nLaF49nNAi,positif,udah coba pertamina patra niaga layan jual surat subsidi pertalite konsumen daftar pertamina energytoday energytodayid
1440,6/28/2022 11:17,Dongga_Ogie,@mardigu024 @brother_djon Suruh @pertamina @erickthohir dan @basuki_btp jawab....,netral,suruh
1441,6/28/2022 11:17,BundaAsifa,Berikut daftar daerah yang dilakukan penjualan pertalite dan solar bersubsidi menggunakan aplikasi My Pertamina. #Pertamina #EnergyToday #EnergyTodayID https://t.co/pg8Llu2fC5,positif,daftar daerah jual pertalite solar subsidi aplikasi my pertamina pertamina energytoday energytodayid
1442,6/28/2022 11:16,BundaAsifa,Hasil kerja keras dan pantang merah membuahkan hasil prestasi terbaik diraih oleh Pertamina. @pertamina  @energitodayID  #Pertamina #EnergyToday #EnergyTodayID https://t.co/IB4WNwVeju,positif,hasil kerja keras pantang merah buah hasil prestasi baik raih pertamina pertamina energytoday energytodayid
1443,6/28/2022 11:16,AtsilaDee,Pertamina Patra Niaga uji coba layani Pertalite dan solar bagi pengguna terdaftar. https://t.co/txk1gMZivA,netral,pertamina patra niaga uji coba layan pertalite solar guna daftar
1444,6/28/2022 11:16,AtsilaDee,"Mampu memberikan manfaat secara fungsional dan emosional pada pelanggan, Pertamina masuk Top 10 Strongest Oil &amp; Gas Brand dan peringkat 6 versi Brand Finace. https://t.co/KcPvUgiC3S",positif,manfaat fungsional emosional langgan pertamina masuk top strongest oil amp gas brand peringkat versi brand finace
1445,6/28/2022 11:16,BundaAsifa,Prestasi yang sangat luar biasa diraih oleh Pertamina. @pertamina  #Pertamina #EnergyToday #EnergyTodayID https://t.co/kvxyD9kaCl,netral,prestasi raih pertamina pertamina energytoday energytodayid
1446,6/28/2022 11:15,Ayutena93238987,Pencapaian luar biasa dari pertamina https://t.co/N0yyDzlwnT,negatif,capai pertamina
1447,6/28/2022 11:15,BundaAsifa,Berikut adalah tata cara untuk mendaftar menjadi konsumen solar bersubsidi atau pertalite. #Pertamina #EnergyToday #EnergyTodayID https://t.co/51dgEsNMqQ,positif,tata daftar konsumen solar subsidi pertalite pertamina energytoday energytodayid
1448,6/28/2022 11:15,dickybulinyaa,Di depok aja masih ada spbu pertamina yg gabisa bayar debit😅aneh bgt trs bisanya transfer ke nomer rekening gitu ckckck https://t.co/KEAJUDHeVf,netral,depok aja spbu pertamina yg gabisa bayar debit aneh bgt trs bisa transfer nomer rekening gitu ckckck
1449,6/28/2022 11:15,vickyardiani,"Aslii, kalo akhirnya make app my pertamina bingung buat isi bensin installnya gmna, . Ruang memori aja dah ga sisa, mana saben hari hapus"" sampah file mulu. Greget bgt, mana ribet.",negatif,asli kalo make app my pertamina bingung isi bensin installnya gmna ruang memori aja dah ga sisa saben hapus sampah file mulu greget bgt ribet
1450,6/28/2022 11:15,KehidupanPensil,"Perlahan tapi pasti, dunia akan memasuki era digital. Penerapan dengan menggunakan suatu aplikasi mulai diterapkan di Indonesia. Salah satunya penggunaan aplikasi My pertamina untuk membeli BBM dan aplikasi peduli lindungi untuk membeli minyak goreng.",negatif,perlahan dunia pasuk era digital terap aplikasi terap indonesia salah satu guna aplikasi my pertamina beli bbm aplikasi peduli lindung beli minyak goreng
1451,6/28/2022 11:15,arsyad_habe,"@en_setiawan Tapi kok Pertamina rugi terus ??? Bus Transjakarta jadi museum besi rongsokan, tanah Cengkareng, RS SW..... Kok bermasalah semua, tai tai tai loe",negatif,pertamina rugi bus transjakarta museum besi rongsok tanah cengkareng rs sw masalah tai tai tai loe
1452,6/28/2022 11:15,BundaAsifa,Dukung langkah PT Pertamina botanica untuk melakukan uji coba melayani penjualan pertalite dan solar bagi para pengguna dan konsumen yang terdaftar. #Pertamina #EnergyToday #EnergyTodayID https://t.co/DmK7lVspwc,positif,dukung langkah pt pertamina botanica uji coba layan jual pertalite solar guna konsumen daftar pertamina energytoday energytodayid
1453,6/28/2022 11:14,MarianaNaufal,Pertamina Patra Niaga uji coba layani Pertalite dan solar bagi pengguna terdaftar. https://t.co/ebr9n7dNRO,netral,pertamina patra niaga uji coba layan pertalite solar guna daftar
1454,6/28/2022 11:14,biasanyaomping,"@small_MOFO @pertamina baca nih, biar sadar.",netral,baca nih biar sadar
1455,6/28/2022 11:14,adhssn18,"terus aku seng kadang ora nduwe kouta ndadak hostpot mas2e disek, pas hostpot ono frekuensi jaringan nyamber terus bledoss sak spbu 😩 marai ovt wae gur meh ngisi bensin taek2 ncen pertamina. https://t.co/ju5C2HczVb",netral,seng kadang ora nduwe kouta ndadak hostpot mas sek pas hostpot ono frekuensi jaring nyamber bledoss sak spbu mara ovt wae gur meh ngisi bensin taek ncen pertamina
1456,6/28/2022 11:14,MarianaNaufal,"Mampu memberikan manfaat secara fungsional dan emosional pada pelanggan, Pertamina masuk Top 10 Strongest Oil &amp; Gas Brand dan peringkat 6 versi Brand Finace. https://t.co/r60XpYJhK7",positif,manfaat fungsional emosional langgan pertamina masuk top strongest oil amp gas brand peringkat versi brand finace
1457,6/28/2022 11:13,Crazybo84217740,@AREAJULID Kalau gak ada hape atau lowbat atau no kouta? Atau jgn jgn ini taktik pertamina karena aplikasinya gak laku?,netral,gak hape lowbat no kouta jgn jgn taktik pertamina aplikasi gak laku
1458,6/28/2022 11:13,BangBenuuu,"Halo min @pertamina pegang hp didepan pompa pengisian boleh ga ya?, mau keluarin hp buat buka mypertamina takut meledak wkwkwk",negatif,halo min pegang hp depan pompa isi ga ya keluarin hp buka mypertamina takut ledak wkwkwk
1459,6/28/2022 11:13,Yel31043884,@yudhi_yustira @Tan_Mar3M Main lo kurang jauh tong...harga bbm RON 95 di malaysia cuma sekitar Rp 7000. Di indon yg lbh rendah aja RON 92 dijual pertamina Rp 12.500,negatif,main lo tong harga bbm ron malaysia rp indon yg lbh rendah aja ron jual pertamina rp
1460,6/28/2022 11:13,MariaMa10815685,@small_MOFO Untuk Mu Pertamina kurang setuju ya. Karan dari segi aspek Jaringan internet masih banyak Daerah pedalaman yang masih susah sekali jaringannya termasuk wilayah INHU sungai Akar,netral,mu pertamina tuju ya karan segi aspek jaring internet daerah dalam susah jaring wilayah inhu sungai akar
1461,6/28/2022 11:13,Masandri_,"@small_MOFO untuk urusan cashless aja pertamina belom merata, itupun baru beberapa spbu aja",negatif,urus cashless aja pertamina bom rata itu spbu aja
1462,6/28/2022 11:12,RohaniYosua,Pertamina Patra Niaga uji coba layani Pertalite dan solar bagi pengguna terdaftar. https://t.co/6VxAanrX06,netral,pertamina patra niaga uji coba layan pertalite solar guna daftar
1463,6/28/2022 11:12,RohaniYosua,"Mampu memberikan manfaat secara fungsional dan emosional pada pelanggan, Pertamina masuk Top 10 Strongest Oil &amp; Gas Brand dan peringkat 6 versi Brand Finace. https://t.co/htPRUY86Xc",positif,manfaat fungsional emosional langgan pertamina masuk top strongest oil amp gas brand peringkat versi brand finace
1464,6/28/2022 11:12,Ebbiecdf,Wkwkwkkw ini lebih baik di kaji ulang aja sih rencana beli pertalite pake my pertamina dan link aja.. Di pom bensin jg ada kan himbauan di larang menyalakan ponsel.. Hadeh ribet amat dah mau beli bensin kudu install app dulu.. Dah lah gue beli ngecer https://t.co/9jmsnk6LSP,netral,wkwkwkkw kaji ulang aja sih rencana beli pertalite pake my pertamina link aja pom bensin jg himbauan larang nyala ponsel hadeh ribet dah beli bensin kudu install app dah gue beli ngecer
1465,6/28/2022 11:12,MasBontot6,"@_kinanthi_ @Tribunnord @Mustofa39120770 Jurus buzzer pea ,gak jilat gak makan ,sakit hati ya junjungan loe cm bs koar-koar taik taik ...Pertamina jg rugi,hahahaha loe pura2 bahagia tp merana🤣🤣🤣",netral,jurus buzzer pea gak jilat gak makan sakit hati ya junjung loe cm bs koar koar taik taik pertamina jg rugi hahahaha loe pura bahagia tp merana
1466,6/28/2022 11:11,exelrockstar,"@small_MOFO Ni mah kyknya pengalaman pribadi deh ya, kl selevel Pertamina dan pemerintah ga mungkin.",negatif,ni mah kyknya alam pribadi deh ya kl level pertamina perintah ga
1467,6/28/2022 11:11,detikfinance,"Ada tumpahan minyak di perairan Cilacap, Jawa Tengah. PT Kilang Pertamina Internasional (PT KPI) Unit Cilacap masih menelusuri penyebab ceceran minyak.  https://t.co/lNn42zxtac",positif,tumpah minyak air cilacap jawa pt kilang pertamina internasional pt kpi unit cilacap telusur sebab cecer minyak
1468,6/28/2022 11:11,loveniey,TrS poinnya bs buat apa??? Ditukar cangkir? Apa ditukar payung? @pertamina @basuki_btp @erickthohir @Metro_TV @OfficialiNewsTV @kompascom @tvOneNews https://t.co/fPfmIhdivC,netral,trs poin bs tukar cangkir tukar payung
1469,6/28/2022 11:11,EkkaRifqi,Pertamina Patra Niaga uji coba layani Pertalite dan solar bagi pengguna terdaftar. https://t.co/XjwJ9yDXNd,netral,pertamina patra niaga uji coba layan pertalite solar guna daftar
1470,6/28/2022 11:10,EkkaRifqi,"Mampu memberikan manfaat secara fungsional dan emosional pada pelanggan, Pertamina masuk Top 10 Strongest Oil &amp; Gas Brand dan peringkat 6 versi Brand Finace. https://t.co/f8tFYRSpGN",positif,manfaat fungsional emosional langgan pertamina masuk top strongest oil amp gas brand peringkat versi brand finace
1471,6/28/2022 11:10,Radiohead09,Tutor pake aplikasi pertamina dong,netral,tutor pake aplikasi pertamina
1472,6/28/2022 11:10,mikhaylakumala,"RT @YasminEliana19: Beli BBM Subsidi kenapa hrs daftar dulu di My Pertamina⁉️   Ya jelas harus, agar semua terkontrol, terkendali &amp; tepat s…",positif,beli bbm subsidi hrs daftar my pertamina ya kontrol kendali amp
1473,6/28/2022 11:09,ibnarma,"Modal apps my pertamina, gw bisa yakin kalo bensin eceran makin jaya, hidup bensin eceran!!! Hidup pertamini!!!!. Dahlah capek. https://t.co/I7sR1cfAmu",netral,modal apps my pertamina gw kalo bensin ecer jaya hidup bensin ecer hidup pertamini dah capek
1474,6/28/2022 11:09,geztu,@ArnoldBelau Mending anggaran app my pertamina buat transportasi di distrik aja 😭😭😭,netral,mending anggar app my pertamina transportasi distrik aja
1475,6/28/2022 11:09,Abiummie,@detikcom Saingan sama pertamini pun tetep rugi @pertamina ...,netral,saing pertamini tetep rugi
1476,6/28/2022 11:09,DoniElvira,Pertamina Patra Niaga uji coba layani Pertalite dan solar bagi pengguna terdaftar. https://t.co/d9taAopEnE,netral,pertamina patra niaga uji coba layan pertalite solar guna daftar
1477,6/28/2022 11:09,DoniElvira,"Mampu memberikan manfaat secara fungsional dan emosional pada pelanggan, Pertamina masuk Top 10 Strongest Oil &amp; Gas Brand dan peringkat 6 versi Brand Finace. https://t.co/JHH2GPbvv4",positif,manfaat fungsional emosional langgan pertamina masuk top strongest oil amp gas brand peringkat versi brand finace
1478,6/28/2022 11:08,m3teorrr,yaaa trs org yg gapunya hp+gk ngerti cara mainin hp gmna? blm lagi bukannya di pertamina ada larangan/gk boleh menggunakan hp yaa? aaaaaa terserah dh https://t.co/WdCyygj6kU,negatif,yaaa trs org yg gapunya hp gk ngerti mainin hp gmna blm pertamina larang gk hp yaa aaaaaa serah dh
1479,6/28/2022 11:08,aytchyoudee,"@AREAJULID Per 1 juli gw pindah ke shell, bye bye pertamina",netral,juli gw pindah shell bye bye pertamina
1480,6/28/2022 11:07,ninja_kecil2,@Atthalaq3 @AdamPrakoso17 @tukangngopihits @pertamina @erickthohir Anda layak gantikan Ahok atau Erick Thohir...bisa kasih jawaban pasti gitu,positif,layak ganti ahok erick thohir kasih gitu
1481,6/28/2022 11:07,SyifaNuraniDea,Mantap ✊ selamat kepada Pertamina. #Pertamina #EnergyToday #EnergyTodayID https://t.co/71kiCfu03b,positif,mantap selamat pertamina pertamina energytoday energytodayid
1482,6/28/2022 11:07,IzharFitriyah,Pertamina Patra Niaga uji coba layani Pertalite dan solar bagi pengguna terdaftar. https://t.co/nbdBgQzYiI,netral,pertamina patra niaga uji coba layan pertalite solar guna daftar
1483,6/28/2022 11:06,IzharFitriyah,"Mampu memberikan manfaat secara fungsional dan emosional pada pelanggan, Pertamina masuk Top 10 Strongest Oil &amp; Gas Brand dan peringkat 6 versi Brand Finace. https://t.co/rzfA1D7Myj",positif,manfaat fungsional emosional langgan pertamina masuk top strongest oil amp gas brand peringkat versi brand finace
1484,6/28/2022 11:06,imannizal,@pertamina Semoga makin sukses ya,netral,moga sukses ya
1485,6/28/2022 11:06,kangwahab7,@RK_JabarJuara Berarti pertamina oge kedah nyadiakeun WIFI di pom na kanggo ameh tiasa ngakses internet  kanggo buka Aplikasi My pertamina na 😄,positif,pertamina oge kedah nyadiakeun wifi pom na kanggo ameh tiasa ngakses internet kanggo buka aplikasi my pertamina na
1486,6/28/2022 11:05,SyifaNuraniDea,Berikut adalah daftar daerah yang membeli pertalite dan solar menggunakan aplikasi My Pertamina. #Pertamina #EnergyToday #EnergyTodayID https://t.co/tyFkXNQ9FK,positif,daftar daerah beli pertalite solar aplikasi my pertamina pertamina energytoday energytodayid
1487,6/28/2022 11:05,tahiteaa,@snoviwhite hari gini mana aja tempat publik yg masih ketat soal peduli lindungi? nah sama nanti my pertamina jg anget anget doang ketat nya. abis itu tau sendiri lah. brand global udah antisipasi itu makanya gamau gegabah,negatif,gin aja publik yg ketat peduli lindung my pertamina jg anget anget doang ketat nya abis tau brand global udah antisipasi gamau gegabah
1488,6/28/2022 11:05,SyifaNuraniDea,Prestasi terbaik hanya diraih oleh Pertamina dengan kerja keras dari seluruh jajaran dan tim @pertamina. #Pertamina #EnergyToday #EnergyTodayID https://t.co/4PUwO0EOHK,positif,prestasi baik raih pertamina kerja keras jajar tim pertamina energytoday energytodayid
1489,6/28/2022 11:05,shabirun_husnum,"Mohon bantuannya, apakah info ini benar adanya.  cc. @pertamina https://t.co/tPCORknJCx",positif,mohon bantu info cc
1490,6/28/2022 11:05,Mriyusekali,"RT @shabirun_husnum: Mohon bantuan, apakah info ini benar adanya ?  cc. @pertamina https://t.co/ERUStFjgyn",positif,mohon bantu info cc
1491,6/28/2022 11:05,Mriyusekali,"@shabirun_husnum @pertamina . di mundurin ajalah, TUMAN   🐸🔨🔨🔨  di kasih hati minta Jantung  🖕",positif,mundurin aja tuman kasih hati jantung
1492,6/28/2022 11:05,kindzseok,"@rakwonim Anyink keren, besok berubah jadi Pertamina 😍",positif,anyink keren besok ubah pertamina
1493,6/28/2022 11:05,SyifaNuraniDea,Tata cara pendaftaran konsumen untuk pengguna solar bersubsidi dan pertalite. #Pertamina #EnergyToday #EnergyTodayID https://t.co/lzpVzS5Y4x,netral,tata daftar konsumen guna solar subsidi pertalite pertamina energytoday energytodayid
