,pubdate,author,title,label,Teksbersih
3517,6/28/2022 22:01,fvcknhyumen,@small_MOFO @erickthohir @KemenBUMN @pertamina,netral,
3518,6/28/2022 22:01,detikcom,Pertamina akan mewajibkan masyarakat yang ingin membeli BBM Pertalite dan Solar mendaftar untuk dicocokkan datanya mulai 1 Juli 2022. #CNNIndonesia #detiknetwork  https://t.co/gjKzShs0ev,netral,pertamina wajib masyarakat beli bbm pertalite solar daftar cocok data juli cnnindonesia detiknetwork
3519,6/28/2022 22:01,DaniCicadasBdg,RT @ToniHar63: Tugas Komisaris Utama salah satunya adalah mengawasi jalannya kegiatan suatu perusahaan dan mempunyai untuk memeriksa kegiat…,negatif,tugas komisaris utama salah satu awas jalan giat usaha periksa giat
3520,6/28/2022 22:01,james_fok,@msaid_didu @pertamina Gak nyiyirin pak Jokowi lagi ke Ukraina dan Rusia?,netral,gak nyiyirin jokowi ukraina rusia
3521,6/28/2022 22:01,squarehore,@small_MOFO Apakah ada komisaris pertamina yg bisa jawb? Pak @basuki_btp mgkn?🙏,netral,komisaris pertamina yg jawb mgkn
3522,6/28/2022 22:00,NetroSun,"@e100ss Sepertinya masih ada penolakan penggunaan my pertamina oleh oknum operator SPBU dgn alasan yang mudah, bahwa jaringan sdg eror atau kertas print nya tidak bisa dipakai. Mereka lebih enjoy menerima pembelian secara cash. Sebaiknya  Pertamina Perlu sidak ke setiap SPBU deh..",negatif,tolak guna my pertamina oknum operator spbu dgn alas mudah jaring sdg eror kertas print nya pakai enjoy terima beli cash pertamina sidak spbu deh
3523,6/28/2022 22:00,333_Reza,@pertamina135 kenapa my pertamina tidak bisa input nomor kendaraan?,negatif,my pertamina input nomor kendara
3524,6/28/2022 21:59,eka_purbaya,"@pertamina Buzzer ternakan pd komen ""good job"" 😅",netral,buzzer terna pd komen good job
3525,6/28/2022 21:59,rangga_kahn,"@AREAJULID pertamina may ngembangin pertashop dan ngahajar pertamini, tapi selama supir masih bisa kencing dimana aja, dan pegawai pom bisa kongkalikong beli pake jerigen yaa sama aja",negatif,pertamina may ngembangin pertashop ngahajar pertamini supir kencing mana aja pegawai pom kongkalikong beli pake jerigen yaa aja
3526,6/28/2022 21:59,riskahaitani,anda sebagai top 10 haters pertamina pasti setuju dengan cuitan ini @wahyuardika https://t.co/vIbGy0boN1,positif,top haters pertamina tuju cuit
3527,6/28/2022 21:59,sickkbraiin,Katanya @pertamina mau nerapin beli pertalite harus pake aplikasi. Terus mana ini kok ga ada iklan layanan masyarakat yg ngasih tau caranya?,netral,nerapin beli pertalite pake aplikasi ga iklan layan masyarakat yg ngasih tau
3528,6/28/2022 21:58,rumah_haliasri,"@2021Mazgie @prastow nitip tambahan, pertamina kan sultan tajir...belikan kita2 hape baru yak!! yg lama mentok cma cukup buat WA &amp; tuiteran ini pun lewat browser lhoo....",negatif,nitip tambah pertamina sultan tajir belikan hape yak yg mentok cma wa amp tuiteran browser lhoo
3529,6/28/2022 21:58,mrscyjars,"Ini yg gue pikirkan juga pas liat berita . Lah pan gak blh mainan hape. Begimane sih pertamina :"") https://t.co/0SFiCfsI5p",netral,yg gue pikir pas liat berita pan gak blh main hape begimane sih pertamina
3530,6/28/2022 21:57,bejokemoyo,@tukangngopihits @pertamina @erickthohir Itu sih bukan cuma dibandung ditangerang juga sama,netral,sih bandung ditangerang
3531,6/28/2022 21:57,mellyndss,"@ImButtercup @pertamina Aku pake vivo wkwkwk, pertamina itu opsi kalau ga ada vivo 😅",netral,pake vivo wkwkwk pertamina opsi ga vivo
3532,6/28/2022 21:56,rasaraba,@munierlicious iyo. pom pertamina,netral,iyo pom pertamina
3533,6/28/2022 21:56,alien_sengklek,@small_MOFO Gini amat @pertamina biar aplikasinya laku. Bakar duit nih ye ceritanya😌😏,positif,gin biar aplikasi laku bakar duit nih ye cerita
3534,6/28/2022 21:56,Oshiiiiiinnn_50,@JordannyAretas @pertamina 🤣🤣🤣🤣,netral,
3535,6/28/2022 21:56,Poetri_srikandi,Aplikasi My pertamina hadir agar penyaluran BBM tepat sasaran  #SolusiUntukMembangunRI https://t.co/lGCF1fFS25,positif,aplikasi my pertamina hadir salur bbm sasar solusiuntukmembangunri
3536,6/28/2022 21:55,JordannyAretas,@Oshiiiiiinnn_50 @pertamina Bener Mak 😂🙈,netral,bener mak
3537,6/28/2022 21:55,kakarindingan,@mfachrip_ @CreamyLater Peluang bisnis: Nongkrong di pom bensin buka jasa input aplikasi my Pertamina,netral,peluang bisnis nongkrong pom bensin buka jasa input aplikasi my pertamina
3538,6/28/2022 21:55,tierney_gun,"@YLKI_ID gajelas kebijakannya, juatru yg masyarakat bawah tersingkir karena ga punya smartphone @KementerianESDM @kemenkomarves @pertamina @DPR_RI",netral,gajelas bijak juatru yg masyarakat singkir ga smartphone
3539,6/28/2022 21:55,Akun___Receh,Kebijakan yg membuat susah rakyatnya Indonesia bukan hy jawa bali Gana yg di daerah2 terpencil  Ga pake aplikasi aja Sering2 ribet dan ribut @pertamina https://t.co/j8tDHzwhUE,negatif,bijak yg susah rakyat indonesia hy jawa bal gana yg daerah pencil ga pake aplikasi aja ribet ribut
3540,6/28/2022 21:55,Zuldi_oray,"@ScherazadeMS Makanya saya mikir, ini maunya @pertamina tuh apa?",netral,mikir mau tuh
3541,6/28/2022 21:54,hyojaidol,RT @katasandiaka: @wintergenieu @thotjanas semakin hangat bagai ciumin truk pertamina,positif,hangat ciumin truk pertamina
3542,6/28/2022 21:54,kakekharam,"@emerson_yuntho Katanya sekali terdaftar, tidak perlu online waktu isi di Pertamina.",negatif,daftar online isi pertamina
3543,6/28/2022 21:54,Oshiiiiiinnn_50,@JordannyAretas @pertamina Ngajak gelud eta mah 😂,netral,ngajak gelud eta mah
3544,6/28/2022 21:54,bigwin_ku,Lagi heboh bahasin beli BBM di SPBU pakai aplikasi My @pertamina 🤣,netral,heboh bahasin beli bbm spbu pakai aplikasi my
3545,6/28/2022 21:54,bnedictapetrina,"gausa pake my pertamina, sediain qris setiap pom aja udh cukup 🙏🏻",netral,gausa pake my pertamina ain qris pom aja udh
3546,6/28/2022 21:52,nafizabillqis,Beli Migor pake @pedulilindungi dan beli Pertalite pake @MyPertaminaID  Rakyat Jelata makin Dibuat Ribet @Kemendag @KemenBUMN @pertamina,negatif,beli migor pake beli pertalite pake rakyat jelata ribet
3547,6/28/2022 21:52,ismat_Inter14,"@pertamina Indonesia negerinya susah orang susah dibuat susah oleh pemerintahnya, setiap pemerintah buat kebijakan rakyat yang harus adaptasi bukan pemerintah yg beradaptasi",negatif,indonesia negeri susah orang susah susah perintah perintah bijak rakyat adaptasi perintah yg adaptasi
3548,6/28/2022 21:52,Putra80964960,"@Arieeer1 @HukumDan @MyPertaminaID Ahhhh ini namanya MENJILAT LIUR SENDIRI, memalukan sekelas PERTAMINA tpi BACOT tdk bisa d PEGANG🖕🖕🖕🖕🖕",negatif,ahhhh nama jilat liur malu kelas pertamina tpi bacot tdk pegang
3549,6/28/2022 21:52,a_daud_ppnp,"Pertamina era Ahok: Kalau Bisa Dipersusah, Kenapa Dipermudah https://t.co/96j25VhURh",netral,pertamina era ahok susah mudah
3550,6/28/2022 21:51,OKE97858418,@detikinet Pernah ngisi di pertamina ptugasnya malah musikan maen hp sambil ngisi bensin dg biasa aja,negatif,ngisi pertamina ptugasnya musik maen hp ngisi bensin dg aja
3551,6/28/2022 21:50,purefuckinlove,"@el__piji Iya perusahaan pay cashless biasapan om, lamun isi saldo aya biaya admin eta maksudna anu komen teh sigana. Soalna abi tos ngangge sih my Pertamina singkron ka link aja. Luamayan ngisi saldo adminna 1rb 😂",netral,iya usaha pay cashless biasapan om lamun isi saldo aya biaya admin eta maksudna anu komen teh sigana soalna abi tos ngangge sih my pertamina singkron ka link aja luamayan ngisi saldo adminna rb
3552,6/28/2022 21:50,ismat_Inter14,"@pertamina Coba buat kebijakan itu yg logis, buat orang yang gagap teknologi beli bbm subsidi itu susah, ujung"" nya dimanfaatkan oleh oknum atau orang"" yang mencari keuntungan, coba evaluasi lagi masih banyak org yg tidak tau instal aplikasi masih banyak org yg tidak mampu membeli gadget",positif,coba bijak yg logis orang gagap teknologi beli bbm subsidi susah ujung nya manfaat oknum orang cari untung coba evaluasi org yg tau instal aplikasi org yg beli gadget
3553,6/28/2022 21:50,HataneMarcelo,"Yg sy nanti bayangkan kira2 dipedalaman2 dia ngerti instal appnya ngk ya, bkn protes tpi memberi prtimbangan lain untuk bpk ibu di pertamina 🙏🏼🙏🏼 #pertamina #RakyatMenuntutKeadilan https://t.co/2YZ4bqFijs",negatif,yg sy bayang dalam ngerti instal appnya ngk ya bkn protes tpi prtimbangan bpk pertamina pertamina rakyatmenuntutkeadilan
3554,6/28/2022 21:50,BangToyiib_,Pertamina mencoba lakukan yang terbaik agar BBM bersubsidi bisa tepat sasaran penggunanya. https://t.co/hdFtfRD5Yj,positif,pertamina coba laku baik bbm subsidi sasar guna
3555,6/28/2022 21:50,ocin71,RT @abdulrachim88: @msaid_didu @pertamina Nitip puang 👇🙏  Orang luar negri ngisi BBM isi sendiri. Disini pakai aplikasi.  Ribet amat idup l…,netral,nitip puang orang negri ngisi bbm isi pakai aplikasi ribet idup
3556,6/28/2022 21:50,dwimono,"Abis download dan bikin akun my pertamina dan link aja. Keren sih.. Tapi pas mau isi jam 6 tadi di Margonda katanya blm siap, siangan baru bisa kalo mau pake aplikasi. Kirain teh 1 Juli diwajibin SPBU nya sekarang udah siap banget.",positif,abis download bikin akun my pertamina link aja keren sih pas isi jam margonda blm siang kalo pake aplikasi kirain teh juli diwajibin spbu nya udah banget
3557,6/28/2022 21:49,ocin71,RT @batak_darah: @msaid_didu @pertamina Bisa jadi untuk menutupi kegoblokan... https://t.co/9lIev8JpQq,netral,tutup goblok
3558,6/28/2022 21:49,Arif_Analyst,"@Hasbil_Lbs @pertamina @DPR_RI padahal bahaya yaa, apalagi hp keluaran terbaru udah mulai dengan jaringan 5G yg signalnya lebih berbahaya.",negatif,bahaya yaa hp keluar baru udah jaring yg signalnya bahaya
3559,6/28/2022 21:49,RedaksiTempias,"Profil Iman Rachman, Direktur Utama BEI yang Melenggang dari Pertamina https://t.co/wZBZCi4mXv",positif,profil iman rachman direktur utama bei lenggang pertamina
3560,6/28/2022 21:49,love_kadrun,@rahmaddiant0 @detikinet Shell pun teknologi pompanya beda dg Pertamina,netral,shell teknologi pompa beda dg pertamina
3561,6/28/2022 21:48,adibrhmn__,"Pertamina uji coba pake mypertamina untuk beli pertalite dan solar, lah yg beli subsidi itu kan orang ga mampu, hp masih polyponic gimana mau donlot appsnya? Lagi lagi subsidi tak tepat sasaran!",positif,pertamina uji coba pake mypertamina beli pertalite solar yg beli subsidi orang ga hp polyponic gimana donlot appsnya subsidi sasar
3562,6/28/2022 21:48,Gakayakdia,"Tolong kepada Opung, sebelum memberlakukan penggunaan Aplikasi My Pertamina saat beli BBM tanda dilarang maen HP di pom bensinnya diapus dulu ☺️ #MyPertamina",positif,tolong opung laku guna aplikasi my pertamina beli bbm tanda larang maen hp pom bensin diapus mypertamina
3563,6/28/2022 21:47,duckbusterr,"Terus konsumen yg mau ngisi bbm pertalite, solar nanti harus dekat mana kalo gak dekat dgn pompa pengisian / area SPBU, bukannya tgl 1 nanti konsumen setia pertamina harus wajib aktifin HP krn pakai Aplikasi min?  Masa harus dekat toilet! 😎 @MyPertaminaID https://t.co/fvMTakWomU",netral,konsumen yg ngisi bbm pertalite solar kalo gak dgn pompa isi area spbu tgl konsumen setia pertamina wajib aktifin hp pakai aplikasi min toilet
3564,6/28/2022 21:47,astrasera,@CNNIndonesia bener2 ribet dah pake my pertamina .. developernya harusnya mikirin teknis di lapangannya,negatif,bener ribet dah pake my pertamina developer mikirin teknis lapang
3565,6/28/2022 21:47,qwiselle,"Pertamina melakukan ujicoba pembelian Pertalite dan Solar bagi pengguna yang sudah terdaftar dalam situs https://t.co/qM4ooBTgsj, segera daftarkan kendaraan kamu melalui web tersebut atau app MyPertamina 🙏 https://t.co/vcQQNCW8gD",netral,pertamina ujicoba beli pertalite solar guna daftar situs daftar kendara web app mypertamina
3566,6/28/2022 21:47,Hendraputra0909,"@PatraNiagaRJBT Yg bilang suka ke peraturan inj aja semuanya akun boot loh di twitter, mbok yo mikir bapak bapak pertamina yg terhormat.",positif,yg bilang suka atur inj aja akun boot loh twitter mbok yo mikir pertamina yg hormat
3567,6/28/2022 21:47,HendraObar,"@msaid_didu @pertamina Setuju pa didu,,,katanya ga boleh main hp di spbu...ko sekarang....ambyar man....",positif,tuju pa didu ga main hp spbu ko ambyar man
3568,6/28/2022 21:47,Taniahadidd_,"pdhl lebih enak, kita ngasih duit ke mbak2 pertamina nya trs diarahin di tank no berapaa, terus disuruh isi sendiri deh. jd punya pengalaman baru, dan fyi megang semprotannya agak berat tsay. https://t.co/KYi7cJiPgD",netral,pdhl enak ngasih duit mbak pertamina nya trs diarahin tank no berapaa suruh isi deh jd alam fyi megang semprot berat tsay
3569,6/28/2022 21:47,tim_tamtam,"@prastow Bapak saya hpnya Feature phone, sering isi di pertamina. itu gimana ceritanya pak?",netral,hpnya feature phone isi pertamina gimana cerita
3570,6/28/2022 21:47,avycvv,Orang2 pada heboh soal mypertamina skrg meanwhile suamiku dah pake sejak lama soalnya dulu sering banget dapet cashback tiap isi pertamina dex lumayan yekan? 🥹,netral,orang heboh mypertamina skrg meanwhile suami dah pake banget dapet cashback isi pertamina dex lumayan yekan
3571,6/28/2022 21:46,radarmasnetwork,"Duh, Minyak Mentah Tumpah di Area Pantai Dermaga Cilacap, Ini Penjelasan Pertamina #Cilacap #Dermaga #DPCHNSIHimpunanNelayanSeluruhIndonesia #HeadlineNews #KelurahanTambakreja #KilangMinyak #NelayanCilacap #PantaiCilacap #PerahuPenyeberangan #Pertamina… https://t.co/7ZQGSSkKzz",negatif,duh minyak mentah tumpah area pantai dermaga cilacap jelas pertamina cilacap dermaga dpchnsihimpunannelayanseluruhindonesia headlinenews kelurahantambakreja kilangminyak nelayancilacap pantaicilacap perahupenyeberangan pertamina
3572,6/28/2022 21:45,roymz_13,@Risqimuslim @tukangngopihits @pertamina @erickthohir spbu non-pertamina itu sedikit. jd gampang dipantau mutunya. konsumennya juga 1-2 shg karyawannya bisa bermanis2 krn banyak istirahat.,negatif,spbu non pertamina jd gampang pantau mutu konsumen shg karyawannya man istirahat
3573,6/28/2022 21:45,SantikaSyah,"Langkah yang tepat bagi Pertamina, agar BBM subsidi bisa tepat sasaran. Ayo daftarkan data kamu melalui MyPertamina atau link website di bawah. https://t.co/0FXyBVjU6Y",positif,langkah pertamina bbm subsidi sasar ayo daftar data mypertamina link website
3574,6/28/2022 21:45,atiduduwesi,PT kilang Pertamina internasional berkomitmen mendorong pencapaian ESG ;:;;;; #SolusiUntukMembangunRI https://t.co/1gXFQYHLAY,positif,pt kilang pertamina internasional komitmen dorong capai esg solusiuntukmembangunri
3575,6/28/2022 21:45,kurtnofisa,"Berarti kalau merokok juga boleh ya dekat area SPBU, yang penting jarak 1.5 meter dari dispenser pengisian. #MyPertamina #Pertamina #bumn @MyPertaminaID",positif,rokok ya area spbu jarak meter dispenser isi mypertamina pertamina bumn
3576,6/28/2022 21:44,IrgiAhmadFakhri,"bangsat beli bensin harus pake aplikasi buat yg pertalite sama solar, katanya gaboleh maen hp kalo lagi isi bensin bagus bgt ide nya pertamina",positif,bangsat beli bensin pake aplikasi yg pertalite solar gaboleh maen hp kalo isi bensin bagus bgt ide nya pertamina
3577,6/28/2022 21:44,Sutarno81967918,@bambang78113 @glrhn Katanya dilarang menggunakan HP saat mengisi BBM di SPBU tapi bayar pakai aplikasi my Pertamina pakai hp,netral,larang hp isi bbm spbu bayar pakai aplikasi my pertamina pakai hp
3578,6/28/2022 21:43,Difyvirginiaa,"Hmmm di pom bensin dilarang main HP, tp pas isi bensin hrs pake my pertamina, seru jugaaa pemikirannya. Out of the box",netral,hmmm pom bensin larang main hp tp pas isi bensin hrs pake my pertamina seru jugaaa pikir out of the box
3579,6/28/2022 21:43,budimanrahmat4,@TjahjantoHadi Dan PT. Pertamina sebagai Ter GUGAT  III. . Padahal Tanah 9 Pemilil Masyarakat yg hamya di Kontrak / Sewa oleh PT. Pelita Air Service. Selama 10 tahun. dari bulan Maret 1972 s/d Maret 1982.  Ini pak Jendral Hadi. / Pak Menteri ATR. Surat Kontrak / Sewa dari PT. PAS,netral,pt pertamina ter gugat iii tanah pemilil masyarakat yg hamya kontrak sewa pt pelita air service maret maret jendral had menteri atr surat kontrak sewa pt pas
3580,6/28/2022 21:43,Bang_Jak24,"@prastow Berarti ""Dilarang menggunakan HP"" di SPBU selama ini ternyata cuma gaya gayaan. Biar kelihatan keren ya? @pertamina",positif,larang hp spbu gaya gaya biar keren ya
3581,6/28/2022 21:42,Harmelzs,"@KiraPrasetyo @e100ss Enggak pakai apps klo mau beli bbm tapi kalau di ausi saya ga dpt subsidi.. ini kan pakai my pertamina krn mau bbm subsidi, kalau mau beli pertamax or petamax plus ga perlu my pertamina.di ausi kita pakai apps untuk check harga minyak harian untuk cari yg lbh murah check this out https://t.co/dIsiyDup8t",positif,pakai apps klo beli bbm aus ga dpt subsidi pakai my pertamina bbm subsidi beli pertamax or petamax plus ga my pertamina aus pakai apps check harga minyak hari cari yg lbh murah check this out
3582,6/28/2022 21:42,Bavris,@merakpoteh @Djambronk_YK @msaid_didu @pertamina Saya gak minta Pak Didu mundur lha kalau sekarang mundur kemana lagi ? Saya ya gak tahu.,negatif,gak didu mundur lha mundur mana ya gak
3583,6/28/2022 21:42,BangKumiiis_,Sebentar lagi pertamina akan lakukan uji coba pembelian Pertalite dan SOlar dengan data yang sudah terdaftar. ayo jangan sampai ketinggalan https://t.co/ykzgoEowxF,negatif,sebentar pertamina laku uji coba beli pertalite solar data daftar ayo tinggal
3584,6/28/2022 21:42,kurtnofisa,@MyPertaminaID Berarti kalau merokok di pertamina juga boleh ya dengan jarak 1.5 meter dari tankki?,netral,rokok pertamina ya jarak meter tankki
3585,6/28/2022 21:42,SanteajaS,@yusuf_dumdum Iya banyak tuh di Pertamina ...🙏👍,positif,iya tuh pertamina
3586,6/28/2022 21:41,Shookybam,@Syasya757 @AREAJULID @jokowi @pertamina gak pernah mikirin apaaa orang² yg gaptek dan gak punyaa hape bagus seperti Anda?,positif,gak mikirin apaaa orang yg gaptek gak punyaa hape bagus
3587,6/28/2022 21:41,seanfmuhamad,"@small_MOFO This. Coba bos bos pertamina main ke luar jawa. Jangan sehari dua hari. Seminggu deh. Rasain sendiri. Indonesia masih jawa sentris, di luar jawa sulit mau begini beginian.",positif,this coba bos bos pertamina main jawa hari minggu deh rasain indonesia jawa sentris jawa sulit
3588,6/28/2022 21:40,dabdul2019,"@msaid_didu @pertamina Kl tidak dikontrol, yg punya mobil pribadi yg mampu pada ikut beli, menikmati subsidi. Wk wk wk wk",positif,kl kontrol yg mobil pribadi yg beli nikmat subsidi wk wk wk wk
3589,6/28/2022 21:40,karyawantree,RT @karyawantree: Semoga bermanfaat... HP android sekarang sudah tidak dilarang di SPBU Pertamina silahkan Berselfie ria... @setpresRI @hal…,netral,moga manfaat hp android larang spbu pertamina silah berselfie ria
3590,6/28/2022 21:40,karyawantree,Semoga bermanfaat... HP android sekarang sudah tidak dilarang di SPBU Pertamina silahkan Berselfie ria... @setpresRI @halomigas @MyPertaminaID Ga normal ni Rezimulator Jokowi plus PDIP https://t.co/asVEsnr2Zs https://t.co/T7gLpxPtv9,positif,moga manfaat hp android larang spbu pertamina silah berselfie ria ga normal ni rezimulator jokowi plus pdip
3591,6/28/2022 21:40,jalahoaks,Membeli BBM dengan Nominal Ganjil untuk Hindari Kecurangan SPBU‼️  Informasi di atas 100% HOAKS❌⛔  Selengkapnya di; https://t.co/xHK0BmNhnW  #hoaks #jalahoaks #jakarta #bbm #spbu #pertalite #pertamina @pertamina @PatraNiagaRJBT https://t.co/xTfScyj8su,negatif,beli bbm nominal ganjil hindar curang spbu informasi hoaks lengkap hoaks jalahoaks jakarta bbm spbu pertalite pertamina
3592,6/28/2022 21:40,haris_zr,"@drh_slamet @pakmul63 @TwitterSpaces @FPKSDPRRI tolak keras pembelian BBM pakai aplikasi apapun, merepotkan menyusahkan ngg ada nilai positif buat masyarakat   pertamina spt kurang kerjaan saja",negatif,tolak keras beli bbm pakai aplikasi apa repot susah ngg nilai positif masyarakat pertamina spt kerja
3593,6/28/2022 21:40,daemon_ihsan,"@msaid_didu @pertamina Jangan-Jangan ini salah satu cara #Luhut mengumpulkan big data 100 juta plus, demi perpanjangan masa kepemimpinan @jokowi",negatif,salah luhut kumpul big data juta plus panjang pimpin
3594,6/28/2022 21:39,budimanrahmat4,@TjahjantoHadi No. 16/ Pdt.G / 1997 / PN. Vibadak.  halaman 61 s/d 62. 9 Kwitansi Pembebasab Tanah 1972. Se Olah olah Tanah 9 Pemilik. Telah dibebaskan oleh Ter GUGAT II ( P2T ) PEMDA KAB SUKANUMI. Untuk Pembangunan Lapamgan Udara PT. Pelita Air Service.  dan PT. Pertamina,positif,no pdt pn vibadak halaman kwitansi pembebasab tanah olah olah tanah milik bebas ter gugat ii pemda kab sukanumi bangun lapamgan udara pt pelita air service pt pertamina
3595,6/28/2022 21:39,Arieeer1,@masdari567 @HukumDan @MyPertaminaID saya rasa pertamina dilema 😂 aturan dibuat dr pempus.,negatif,pertamina dilema atur dr pempus
3596,6/28/2022 21:39,BangZaqi_,Pertamina akan lakukan uji coba pembelian Solar dan Pertalite bagi masyarakat yang sudah terdaftar. ayo daftarkan kendaraan kamu di https://t.co/QeYMkGk4PK 🙂 https://t.co/MrK7gwecxu,netral,pertamina laku uji coba beli solar pertalite masyarakat daftar ayo daftar kendara
3597,6/28/2022 21:39,rifkijamaludina,RT @Ainina_93: FYI Gaes #SPBU #MyPertamina #Pertamina https://t.co/0naUSV5NiV,netral,fyi gaes spbu mypertamina pertamina
3598,6/28/2022 21:38,jasjusrasaleci,Untung bapak gua dulu gak jadi kerja di Pertamina.,netral,untung gua gak kerja pertamina
3599,6/28/2022 21:38,syaklaf,@jokowi pagi bapak yg ada di ukraina. Tolong pak sampaikan pesan ini ke pertamina kab tegal khusus spbu pantura lingkar propinsi minta solarnya di tambahi 8 kl saja pak. Spy bisa utk gajian kary kami pak.,netral,pagi yg ukraina tolong pesan pertamina kab tegal khusus spbu pantura lingkar propinsi solar tambah kl spy utk gaji kary
3600,6/28/2022 21:38,penglinggs,"@issactangis_ Oh, sorry, ternyata ada solusinya untuk mereka yang ga punya smartphone. Harus daftar melalui website dan nantinya akan mendapatkan qr code khusus. Semoga saya gak salah tanggap ya..  https://t.co/Sz2Fxf4ocB",netral,oh sorry solusi ga smartphone daftar website qr code khusus moga gak salah tanggap ya
3601,6/28/2022 21:38,fzainy,"Pengalaman pakak @MyPertaminaID, loading saat bayar lama (orang udah pada antri), masih banyak SPBU yg menolak (alasan: alat rusak, sinyal jelek, applikasi di pompa yg lain) ambyaaarrr @pertamina https://t.co/Js5WIcS8rD",negatif,alam pakak loading bayar orang udah antri spbu yg tolak alas alat rusak sinyal jelek applikasi pompa yg ambyaaarrr
3602,6/28/2022 21:37,feerzylant,RT @SudionoTambun: Pertamina untung banyak sebab pembeli mesti donlot MyPertamina bayangkan berapa miliar penghasilan bulanan dari donlot t…,positif,pertamina untung beli mesti donlot mypertamina bayang miliar hasil bulan donlot
3603,6/28/2022 21:37,niarnniarniar,"@gembrit Kmrn ak baca flyer, kalo beli harus pake aplikasi punya pertamina, gimana tuh",netral,kmrn ak baca flyer kalo beli pake aplikasi pertamina gimana tuh
3604,6/28/2022 21:37,okezonenews,"Pengguna Pertalite dan Solar Harus Daftar, Pertamina Ingin BBM Subsidi Tepat Sasaran #LengkapCepatBeritanya #Keuangan #Ekonomi #Ekonomi #EkonomiIndonesia . https://t.co/ACgQ6MNTyN",positif,guna pertalite solar daftar pertamina bbm subsidi sasar lengkapcepatberitanya uang ekonomi ekonomi ekonomiindonesia
3605,6/28/2022 21:36,NKhairunisa12,"@AREAJULID Gpp sih klo disuruh pake my pertamina, tp gaji  warganya di naikin smua ya, biar bisa beli hp dan kuota .. Banyak sekali warga indo yg msih punya hp butut, dan banyak jg loh 1 hp dibuat rame"" dlm 1 kluarga,",positif,gpp sih klo suruh pake my pertamina tp gaji warga naikin smua ya biar beli hp kuota warga indo yg msih hp butut jg loh hp rame dlm kluarga
3606,6/28/2022 21:36,IwanBuku,"Gk boleh pake HP di SPBU... ? Banyak orang yg sdh melakukan pembayaran bensin manggunakan aplikasi via HP, baik itu di Pertamina maupun di SPBU asing lainnya..aman2 saja selama penggunaannya setelah isi bensin dan di tempat aman tentunya.",positif,gk pake hp spbu orang yg sdh bayar bensin manggunakan aplikasi via hp pertamina spbu asing aman guna isi bensin aman
3607,6/28/2022 21:36,JordannyAretas,@Oshiiiiiinnn_50 @pertamina Matakna Mak 🙈,netral,matakna mak
3608,6/28/2022 21:36,DQPras,"@prastow Aneeh sekaliiiii,,,dulu sblm ada aturan my pertamina dilarang menggunakan hp di spbu skrg dibilang aman. Berarti negara ini jualan aplikasi ga berani naikin hrga bbm.😅😅😅😅",positif,aneeh sekaliiiii sblm atur my pertamina larang hp spbu skrg bilang aman negara jual aplikasi ga berani naikin hrga bbm
3609,6/28/2022 21:35,budimanrahmat4,@TjahjantoHadi  Pak Jendral / Menteri ATR. Segera lakukan Pemeriksaan Lokasi Tanah 9 Pemilik. di Palabuhanratu Kab Sukabumi. yg di Klim oleh Oknum Karyawan PT. Pertamina Pusat. dg adanya 9 Kwitansi Pembebasan tanah pd tgl 25. 7  1972. yg Tercatat dlm Putusan PN. Cibadak. No.,positif,jendral menteri atr laku periksa lokasi tanah milik palabuhanratu kab sukabumi yg klim oknum karyawan pt pertamina pusat dg kwitansi bebas tanah pd tgl yg catat dlm putus pn cibadak no
3610,6/28/2022 21:35,bnbnbnyuyu,"@mardigu024 Gak bisa, logic nungging Pertamina",netral,gak logic nungging pertamina
3611,6/28/2022 21:35,mahadika_alam,RT @imxyourbae: pertamina: I have personality issues,netral,pertamina have personality issues
3612,6/28/2022 21:34,mahadika_alam,RT @zubair_andika: Selama @pertamina di pimpin oleh TAI yaa tetap TAI gw bilang. Kenapa TAI?yaaa kalo bukan kotoran apa namanya?yaa TAI @ba…,negatif,pimpin tai yaa tai gw bilang tai yaaa kalo kotor nama yaa tai
3613,6/28/2022 21:34,merakpoteh,@Bavris @Djambronk_YK @msaid_didu @pertamina Pak Didu itu udah mundur bukan dari aneka posisinya? Mau diminta mundur kemana lagi? Merpati udah gak ada sejak 2014. 😳,negatif,didu udah mundur aneka posisi mundur mana merpati udah gak
3614,6/28/2022 21:34,mahadika_alam,"RT @saputra_kas: @Hasbil_Lbs @pertamina @DPR_RI Inilah kebijakan yg kurang bijak, dan bahkan membahayakan keselamatan diareal pom bensin, k…",negatif,bijak yg bijak bahaya selamat areal pom bensin
3615,6/28/2022 21:34,KompasEkonomi,Alasan Pertamina Pilih 11 Wilayah Wajib Daftar MyPertamina Buat Beli Pertalite dan Solar https://t.co/BVyjFFs0O1,negatif,alas pertamina pilih wilayah wajib daftar mypertamina beli pertalite solar
3616,6/28/2022 21:34,mahadika_alam,RT @SMujsin: @Hasbil_Lbs @pertamina @DPR_RI Dulu sih pernah kritisi soal carut marut di beberapa SPBU saya dapat blok dari @MyPertamina sam…,netral,sih kritisi carut marut spbu blok sam
3617,6/28/2022 21:33,Nnyadobel,"@Hasbil_Lbs @pertamina @DPR_RI Main hp ya gpp.. Entah hp nya dibanting2 atau diputer2 🤣 kan yg dilarang mengaktifkan hp, bkn main hp 😁😁😁",netral,main hp ya gpp hp nya banting puter yg larang aktif hp bkn main hp
